segment,region,company_name,website,email,phone,target_title,source_url,notes,extra_col_1,extra_col_2,extra_col_3,extra_col_4,extra_col_5,extra_col_6,extra_col_7,extra_col_8,extra_col_9,extra_col_10,extra_col_11,extra_col_12,extra_col_13,extra_col_14,extra_col_15,extra_col_16,extra_col_17,extra_col_18,extra_col_19,extra_col_20,extra_col_21,extra_col_22,extra_col_23,extra_col_24,extra_col_25,extra_col_26,extra_col_27,extra_col_28,extra_col_29,extra_col_30,extra_col_31,extra_col_32,extra_col_33,extra_col_34,extra_col_35,extra_col_36,extra_col_37,extra_col_38,extra_col_39,extra_col_40,extra_col_41,business_category,business_type,business_group
Event companies,Midwest,GCG Event Partners,https://gcgeventpartners.com/,info@gcgeventpartners.com,1-781-279-9887,Event Planner,https://gcgeventpartners.com/,Email and phone number found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Liven It Up Events,https://livenitup.com/,info@livenitup.com,1.773.727.4929,Event Planner,https://livenitup.com/contact-us,Email and phone number found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Michigan Avenue Events,https://michiganavenueevents.com,hello@michiganavenueevents.com,312-585-7265,Event Planner,https://michiganavenueevents.com/contact,Email and phone number found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Midwest Decorating,https://midwest-expo.com,orders@midwest-expo.com,918-584-0988,Event Decorator,https://midwest-expo.com/,Email and phone number found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Midwest Promotional Models Inc.,https://midwestpromotionalmodels.com,mrogers@midwestpromotionalmodels.com,763-670-9220,Promotional Model Agency,https://midwestpromotionalmodels.com/contact-us/,Email and phone number found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Midwest Tents & Events,https://www.rentmidwesttents.com,info@rentmidwesttents.com,877-388-TENT,Event Rental Service,https://www.rentmidwesttents.com/,Email and phone number found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Mutton Party and Tent Rental,https://muttonrentals.com,inquiries@muttonrentals.com,260-432-8636,Event Rental Company,https://muttonrentals.com/tent-rental-and-event-specialists,Email and phone number found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Ohana Events,https://ohanaevents.com,hello@ohanaevents.com,630-418-3264,Event Planner,https://ohanaevents.com/contact,General contact email and phone number found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Perfect Events,https://www.perfecteventsia.com/,planner@perfecteventsia.com,515-254-1137,Event Planner,https://www.perfecteventsia.com/,Email and phone found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Special D Events,https://www.specialdevents.com/,hello@specialdevents.com,248-336-8600,Event Planner,https://www.specialdevents.com/contact-us/,Email and phone found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,The Event Genies,https://www.theeventgenies.com,alyssa@theeventgenies.com,480-748-7056,Event Planner,https://www.theeventgenies.com/,Email and phone number found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,The Midwest Event Partners,https://www.midwesteventpartners.com/,info@midwesteventpartners.com,8005067610,Event Planner,https://www.midwesteventpartners.com/contact.html,Email and phone number found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Urban Allure Events,https://www.urbanallureevents.com/,nicole@urbanallureevents.com,412.302.7570,Event Planner,https://www.urbanallureevents.com/contact,Email and phone number found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,AE Events,aeevents.com,info@aeevents.com,6178799779,Event Planner,https://aeevents.com/,Found email and phone on contact page.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,AJ Events,ajwevents.com,aj@ajwevents.com,6172672244,Chief Executive Officer,https://ajwevents.com/contact-1,Found email and phone on contact page. AJ Williams is the founder.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,Always Yours Events,alwaysyoursevents.com,keri@alwaysyoursevents.com,8657717771,Event Planner,https://alwaysyoursevents.com/about,Found email on about page. Keri Ketterer Walter is the founder. Phone number found on Yelp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,Bracken Events,tashabrackenevents.com,info@tashabrackenevents.com,6177973285,Event Planner,https://tashabrackenevents.com/contact,Found email and phone on contact page. Tasha Bracken is the founder.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,Corinthian Events,corinthianevents.com,info@corinthianevents.com,6174500600,Event Planner,https://www.corinthianevents.com/contact,Found email and phone on contact page.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,Ellen Pels Events,ellenpelsevents.com,hello@ellenpelsevents.com,16176532887,Event Planner,https://www.ellenpelsevents.com/,Found email and phone on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,Gather Event Company,gathereventsmv.com,info@gathereventsmv.com,5089391035,Event Planner,https://www.gathereventsmv.com/contact,Found email and phone on contact page.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,Jodi Raphael Events,jodiraphael.com,jodi@jodiraphael.com,6174674524,Owner,https://www.jodiraphael.com/connect-with-jodi-raphael-events/,Found email and phone on contact page. Jodi Raphael is the Owner.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,Lauren Leopold Events,laurenleopoldevents.com,laurenleopoldevents@gmail.com,6172851349,Chief Executive Officer,https://laurenleopoldevents.com/contact,Found email and phone on contact page.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,Lucky Heart Events,myluckyheart.com,hello@myluckyheart.com,6177772289,Event Planner,https://www.myluckyheart.com/contact,Found email and phone on contact page. Mindy Home is the founder.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,Nikki Taylor Events,nikkitaylorevents.com,contact@nikkitaylorevents.com,6176940460,Event Planner,https://www.nikkitaylorevents.com/contact,Found email and phone on contact page.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,NXTevent,nxtevent.com,contact@nxtevent.com,6179049050,Event Planner,https://www.nxtevent.com/contact,Found email and phone on contact page.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,Sara Kovel Events,sarakovelevents.com,sara@sarakovelevents.com,6178382845,Chief Executive Officer,https://www.sarakovelevents.com/contact-sarakovelevents,Found email and phone on contact page. Sara Kovel is the Founder.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Northeast,SHE Luxe,sheluxewed.com,hello@sheluxewed.com,2074803177,Owner,https://www.sheluxewed.com/inquire,Found email and phone from Facebook search result. Heidi Brissette is the owner.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Between the Coasts Events,https://www.betweenthecoastsevents.com/,events@btcoastsevents.com,,Event Planner,https://www.betweenthecoastsevents.com/,Email found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Chicago Event Management,https://cemevent.com/,office@cemevent.com,,Event Manager,https://cemevent.com/contact-us/,Email found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Elevate Events,https://elevate-events.com,hello@elevate-events.com,,Event Planner,https://elevate-events.com/corporate,Email found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,KC Event Company,https://www.kceventcompany.com,info@kceventcompany.com,,Event Planner,https://www.kceventcompany.com/,Email found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Lauren Wolf Events,https://laurenwolfevents.com/,hello@laurenwolfevents.com,,Event Coordinator,https://laurenwolfevents.com/contact,Email found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Lynchpin Event Management,https://lynchpinevents.net,kevin@lynchpinevents.net,,Kevin J. Lynch,https://lynchpinevents.net/contact/,Email and name found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Madison Elyse Events,https://www.madisonelyseevents.com/,qiana@madisonelyseevents.com,,Event Planner,https://www.madisonelyseevents.com/,Email found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,Midwest Event Solutions,https://www.midwesteventsolutions.com,info@midwesteventsolutions.net,,Chief Executive Officer,https://www.midwesteventsolutions.com,General contact email found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,The Mingle Co.,https://www.themingleco.com,hello@themingleco.com,,Event Organizer,https://www.themingleco.com/,Email found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
Event companies,Midwest,WE Events Chicago,https://weeventschicago.com/,jessie@weeventschicago.com,,Event Planner,https://weeventschicago.com/contact,Email found on website.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Company,Event Services Company
